OXYGEN,SILCAT,NO2+NO3,PHSPHT,Label
205.3,1.32,0.04,0.04,real
36.1,99.53,40.38,2.92,real
213.0,1.47,0.03,0.1,real
107.7,49.62,30.51,2.23,real
149.4,150.57,36.12,2.52,real
36.5,63.28,39.52,2.9,real
-999.0,1.46,0.0,0.07,real
50.6,118.71,41.33,2.95,real
199.2,5.25,4.43,0.39,real
133.9,149.63,37.05,2.58,real
26.0,99.85,41.25,3.0,real
206.6,3.47,2.11,0.22,real
68.7,68.74,35.62,2.56,real
215.4,0.92,0.06,0.05,real
210.2,1.39,0.02,0.08,real
151.8,149.95,35.82,2.5,real
201.3,1.29,0.76,0.23,real
187.2,13.08,12.65,0.92,real
93.0,47.1,30.54,2.26,real
32.3,86.19,40.93,3.0,real
217.1,1.16,0.04,0.07,real
143.0,29.23,23.11,1.69,real
218.4,1.61,0.02,0.08,real
215.2,1.17,0.03,0.03,real
37.9,103.0,41.6,3.0,real
30.2,105.6,41.7,3.04,real
206.3,1.54,0.0,0.03,real
96.1,47.13,30.11,2.19,real
196.3,9.33,9.43,0.64,real
207.4,1.2,0.02,0.08,real
212.6,0.96,0.0,0.03,real
124.7,159.06,37.77,2.61,real
87.8,149.23,39.41,2.84,real
121.3,41.38,28.2,1.95,real
208.4,1.27,0.16,0.09,real
-999.0,1.42,0.07,0.11,real
50.7,119.6,41.57,3.0,real
209.1,15.32,13.94,1.05,real
207.1,1.47,0.0,0.02,real
109.2,159.21,38.36,2.7,real
103.0,53.75,31.93,2.33,real
25.2,94.8,41.02,3.09,real
124.5,158.58,37.23,2.61,real
88.1,149.53,40.02,2.81,real
79.1,142.86,39.76,2.82,real
205.1,0.98,0.06,0.02,real
32.6,82.26,40.09,2.92,real
141.9,152.43,36.15,2.53,real
150.7,150.26,35.48,2.46,real
211.2,1.55,0.25,0.09,real
220.4,1.85,0.0,0.07,real
139.6,154.72,36.62,2.57,real
40.8,111.32,40.84,2.97,real
124.9,158.08,37.25,2.64,real
34.2,101.96,41.06,3.03,real
210.5,1.46,0.03,0.11,real
184.6,3.01,3.48,0.37,real
37.3,111.18,41.64,3.04,real
151.5,152.57,35.48,2.5,real
210.3,1.16,0.0,0.03,real
24.0,88.89,40.82,2.96,real
197.8,7.28,7.51,0.64,real
211.7,0.82,0.01,0.05,real
133.4,156.57,36.73,2.56,real
209.2,1.06,0.08,0.08,real
148.3,150.1,36.11,2.49,real
149.0,151.03,35.89,2.5,real
-999.0,96.47,40.96,2.98,real
197.7,5.0,5.0,0.42,real
192.0,2.22,2.17,0.21,real
148.7,153.48,36.19,2.5,real
152.1,148.85,35.4,2.49,real
94.9,152.18,39.28,2.78,real
26.9,87.36,40.42,2.99,real
22.0,68.07,41.97,3.07,real
210.2,1.73,0.0,0.07,real
48.9,119.19,41.83,2.97,real
152.4,146.08,35.15,2.43,real
149.8,149.8,35.45,2.49,real
78.8,144.22,40.13,2.91,real
143.1,155.46,36.21,2.52,real
37.7,100.98,41.47,2.98,real
206.0,1.87,0.43,0.08,real
118.4,159.28,37.84,2.64,real
98.7,55.32,31.78,2.32,real
189.1,19.75,16.51,1.21,real
39.3,113.76,41.32,3.02,real
87.8,148.44,39.8,2.81,real
43.6,111.77,40.98,2.99,real
224.3,1.36,0.0,0.06,real
203.4,4.81,4.81,0.4,real
214.1,1.28,0.01,0.05,real
83.4,52.51,32.3,2.37,real
99.7,158.92,38.48,2.76,real
48.9,119.43,41.77,3.03,real
39.6,103.05,40.65,2.94,real
211.2,0.92,0.03,0.08,real
41.5,108.4,41.47,3.0,real
24.6,71.27,38.87,2.9,real
194.1,10.47,11.37,0.91,real
81.4,53.67,32.75,2.38,real
37.4,82.84,39.34,2.89,real
116.9,159.95,37.65,2.66,real
34.3,107.54,41.49,3.08,real
214.1,1.3,0.03,0.1,real
25.4,89.48,41.53,3.02,real
22.6,98.63,41.95,3.09,real
151.8,148.07,36.14,2.48,real
136.5,154.69,36.43,2.55,real
28.2,104.39,41.62,3.02,real
87.7,45.06,30.39,2.25,real
62.1,129.89,40.78,2.96,real
209.6,2.97,0.21,0.13,real
189.0,5.45,5.69,0.37,real
97.4,153.42,38.89,3.01,real
64.2,65.51,35.95,2.61,real
193.8,2.19,2.73,0.22,real
206.5,1.15,0.02,0.07,real
123.5,43.92,28.91,2.04,real
74.2,61.07,33.71,2.48,real
120.4,157.24,37.68,2.6,real
207.5,1.64,0.01,0.09,real
31.4,87.1,40.6,2.96,real
44.7,115.05,41.62,2.98,real
94.0,153.78,39.23,2.79,real
91.7,154.65,39.44,2.77,real
36.8,111.09,42.04,3.04,real
202.0,2.66,1.43,0.16,real
33.0,71.62,40.6,3.01,real
204.4,1.09,0.08,0.03,real
36.7,85.24,39.83,2.9,real
25.8,101.37,41.82,3.07,real
214.1,1.4,0.04,0.09,real
117.8,161.2,37.99,2.67,real
50.4,75.86,37.71,2.73,real
128.0,39.86,27.44,1.94,real
207.2,7.77,8.1,0.61,real
148.3,151.97,35.71,2.55,real
31.4,96.54,40.43,3.01,real
183.5,3.58,3.04,0.35,real
39.7,101.18,41.7,3.01,real
202.1,3.34,2.14,0.23,real
188.9,18.19,16.55,1.17,real
31.0,96.71,40.82,2.98,real
55.9,126.2,41.58,3.0,real
203.4,1.09,0.0,0.04,real
214.3,1.38,0.01,0.08,real
116.4,159.95,38.37,2.67,real
224.0,1.42,0.01,0.04,real
69.9,70.13,35.83,2.6,real
196.5,1.51,0.82,0.12,real
124.9,160.67,37.07,2.62,real
206.7,1.23,0.46,0.09,real
176.9,20.94,17.91,1.29,real
141.0,155.72,36.62,2.54,real
200.1,4.54,3.55,0.31,real
214.3,1.2,0.01,0.06,real
127.9,156.78,37.55,2.57,real
134.7,41.05,27.06,1.94,real
54.6,60.87,35.14,2.61,real
208.1,0.85,0.01,0.01,real
211.4,0.91,0.02,0.09,real
70.1,136.75,40.22,2.85,real
216.8,1.25,0.02,0.06,real
65.8,64.31,35.54,2.6,real
196.7,0.88,1.11,0.17,real
162.7,26.63,20.41,1.5,real
191.0,3.32,2.9,0.3,real
219.2,1.38,0.03,0.05,real
88.7,153.51,39.18,2.78,real
209.2,1.15,0.03,0.09,real
80.9,146.84,40.5,2.84,real
49.7,89.94,37.89,2.74,real
41.0,111.47,42.26,3.04,real
72.6,137.56,41.02,2.89,real
148.2,150.49,35.86,2.51,real
28.8,90.6,40.81,3.0,real
21.8,89.58,41.59,3.07,real
-999.0,157.78,36.64,2.58,real
119.1,158.68,37.32,2.66,real
201.3,1.1,0.01,0.04,real
204.8,1.72,0.02,0.13,real
208.1,1.45,0.02,0.11,real
40.2,111.29,42.02,3.05,real
216.2,1.01,0.08,0.04,real
43.0,112.46,41.96,3.02,real
54.6,119.06,41.05,2.96,real
124.7,47.36,28.43,1.99,real
45.9,78.0,39.15,2.82,real
207.7,10.46,10.94,0.78,real
33.9,101.82,41.67,3.07,real
88.4,146.75,39.12,2.79,real
147.5,1.78,0.22,0.11,real
-999.0,1.26,0.0,0.13,real
115.3,160.11,37.62,2.62,real
30.2,97.36,41.22,3.02,real
213.0,1.68,0.33,0.11,real
-999.0,148.3,35.83,2.47,real
192.2,1.96,1.91,0.06,real
143.5,41.51,26.42,1.9,real
134.2,155.72,36.66,2.6,real
151.7,151.92,36.02,2.5,real
62.6,68.99,36.78,2.7,real
34.3,75.43,39.99,2.96,real
199.1,10.77,11.21,0.81,real
214.2,1.61,0.0,0.08,real
31.7,99.1,41.29,2.97,real
130.0,43.25,27.01,1.93,real
199.5,1.45,0.93,0.17,real
30.8,99.02,42.11,3.01,real
-999.0,1.43,0.0,0.12,real
211.3,6.96,0.01,0.08,real
215.5,1.23,0.01,0.07,real
211.1,1.21,0.0,0.07,real
162.4,15.94,16.39,1.27,real
208.1,1.07,0.02,0.07,real
129.6,157.72,37.4,2.6,real
38.4,80.13,39.24,2.86,real
143.7,151.61,36.43,2.36,real
200.6,7.25,7.85,0.61,real
35.5,71.99,38.17,2.85,real
211.3,0.9,0.05,0.04,real
112.3,45.32,29.04,2.1,real
209.5,1.27,0.03,0.1,real
203.3,1.6,0.0,0.09,real
54.4,120.55,41.3,2.94,real
148.0,38.77,25.9,1.83,real
204.3,7.42,8.78,0.63,real
43.3,101.11,41.42,3.04,real
217.7,1.87,0.02,0.06,real
154.5,149.04,35.57,2.46,real
88.7,152.69,39.8,2.81,real
-999.0,1.04,0.04,0.07,real
150.5,147.87,35.24,2.44,real
141.5,148.07,35.48,2.47,real
26.1,89.67,41.09,2.95,real
151.5,147.32,35.68,2.46,real
90.3,152.67,39.33,2.81,real
210.6,1.68,0.0,0.08,real
33.3,98.85,41.45,3.04,real
209.7,1.18,0.01,0.1,real
200.2,10.34,10.66,0.79,real
43.7,115.05,41.12,2.99,real
211.6,1.15,0.01,0.02,real
201.5,1.85,1.39,0.17,real
152.2,149.98,35.65,2.5,real
146.3,151.64,35.92,2.51,real
195.4,3.22,3.2,0.29,real
195.0,9.39,10.82,0.87,real
34.1,100.61,41.65,3.01,real
145.2,153.64,36.43,2.5,real
209.4,0.95,0.03,0.1,real
40.4,111.27,41.5,2.98,real
64.4,129.82,40.97,2.92,real
193.1,4.27,5.2,0.46,real
192.4,14.37,14.4,1.01,real
168.8,27.35,20.95,1.51,real
206.3,0.97,0.15,0.07,real
111.7,161.16,38.59,2.73,real
36.0,103.69,41.71,2.96,real
82.4,59.92,33.1,2.39,real
32.9,79.55,41.6,3.05,real
182.0,25.63,18.98,1.34,real
200.8,1.71,0.82,0.13,real
215.8,1.22,0.03,0.09,real
26.6,71.94,40.68,3.04,real
43.0,110.88,42.14,3.01,real
25.8,97.86,41.69,3.05,real
65.3,64.7,34.65,2.57,real
209.0,0.97,0.02,0.03,real
43.2,112.29,41.63,3.03,real
210.7,0.85,0.0,0.07,real
140.3,31.77,23.39,1.69,real
85.5,51.65,31.36,2.36,real
213.1,1.15,0.05,0.09,real
30.9,92.88,41.3,3.01,real
43.8,115.38,41.85,3.04,real
35.5,104.1,41.27,3.01,real
208.4,1.19,0.0,0.07,real
212.1,0.87,0.01,0.03,real
194.3,41.08,26.81,1.87,real
199.3,3.82,3.44,0.31,real
205.6,1.18,0.0,0.05,real
72.8,66.0,35.46,2.57,real
59.6,127.99,41.38,2.99,real
134.0,154.67,36.78,2.6,real
52.0,120.35,41.05,2.96,real
223.7,1.67,0.0,0.06,real
91.2,151.78,39.4,2.79,real
110.8,49.2,30.06,2.54,real
194.0,2.23,2.03,0.19,real
202.9,1.56,0.01,0.05,real
150.0,29.88,22.4,1.62,real
102.1,157.29,38.85,2.73,real
207.4,1.45,0.31,0.04,real
34.0,86.06,39.7,2.91,real
39.8,110.88,41.56,3.02,real
31.5,111.14,42.13,3.06,real
225.4,1.57,0.01,0.05,real
43.3,109.3,41.67,3.07,real
154.7,149.35,35.59,2.51,real
39.2,106.33,41.87,3.01,real
77.4,56.54,33.47,2.44,real
31.3,86.43,39.82,2.95,real
40.7,107.95,41.91,2.94,real
208.1,1.05,0.02,0.09,real
191.6,3.62,3.28,0.3,real
30.5,83.83,39.69,2.92,real
34.0,101.52,42.16,3.04,real
41.2,111.5,41.04,3.01,real
203.8,1.38,0.24,0.11,real
37.7,105.35,41.92,3.0,real
222.8,2.04,0.01,0.04,real
116.9,157.94,37.95,2.66,real
124.0,155.81,37.17,2.63,real
37.8,106.41,42.08,3.01,real
202.1,1.81,0.21,0.11,real
212.8,2.77,0.05,0.12,real
40.1,82.69,39.12,2.88,real
209.5,3.15,2.08,0.23,real
203.0,1.73,0.21,0.1,real
211.0,1.27,0.0,0.09,real
29.8,104.62,42.12,3.08,real
128.0,157.03,36.83,2.58,real
52.1,122.12,40.73,2.99,real
193.4,1.46,1.66,0.18,real
151.3,149.01,35.69,2.49,real
210.2,1.13,0.05,0.1,real
197.0,1.69,1.3,0.14,real
34.1,79.96,39.5,2.95,real
95.8,156.81,39.56,2.78,real
-999.0,1.6,0.43,0.17,real
210.9,1.16,0.04,0.11,real
123.8,47.24,29.17,2.12,real
73.2,69.42,35.4,2.54,real
152.8,151.52,35.83,2.49,real
42.0,109.76,41.63,3.01,real
214.4,1.1,0.03,0.09,real
212.2,1.29,0.02,0.1,real
32.7,98.31,42.14,3.09,real
150.6,151.36,35.57,2.51,real
151.8,146.55,35.73,2.46,real
141.5,154.94,36.54,2.56,real
70.1,137.63,40.01,2.86,real
199.7,14.72,5.17,0.4,real
92.8,54.86,32.51,2.32,real
213.8,2.11,0.04,0.01,real
219.3,2.16,-0.0,0.08,real
136.3,153.41,36.84,2.6,real
124.6,157.41,37.2,2.59,real
205.7,1.0,0.06,0.03,real
91.0,159.32,39.38,2.82,real
-999.0,76.9,37.57,2.74,real
218.9,1.47,0.06,0.08,real
185.2,24.88,19.26,1.35,real
197.6,19.97,16.08,1.11,real
31.5,89.28,40.45,2.98,real
51.5,123.9,41.1,2.88,real
200.8,11.84,12.34,0.85,real
131.4,156.47,37.13,2.57,real
194.3,7.49,8.88,0.7,real
197.9,8.14,8.42,0.62,real
110.5,160.42,38.14,2.72,real
210.4,1.49,0.05,0.03,real
186.4,16.45,15.37,1.08,real
74.7,66.03,34.81,2.54,real
133.0,156.27,36.43,2.55,real
200.4,7.2,7.08,0.56,real
193.2,11.81,11.49,0.88,real
195.6,7.03,7.06,0.56,real
199.4,1.79,0.92,0.18,real
213.5,0.85,0.02,0.07,real
25.8,108.07,42.22,3.07,real
33.8,98.61,41.74,3.1,real
25.3,100.18,41.85,3.06,real
135.7,154.71,36.8,2.55,real
211.9,1.31,0.04,0.07,real
201.5,1.04,0.05,0.01,real
43.3,113.22,41.06,3.06,real
211.9,2.14,0.01,0.07,real
151.2,148.83,35.84,2.46,real
210.6,1.46,0.08,0.11,real
23.5,106.07,42.29,3.12,real
57.2,127.14,41.18,2.94,real
201.8,1.52,0.0,0.09,real
108.8,156.8,38.75,2.74,real
141.8,28.73,22.92,1.71,real
41.4,102.62,41.14,3.01,real
205.1,0.78,0.38,0.06,real
133.5,69.51,26.43,1.89,real
27.2,94.42,40.69,3.02,real
199.6,6.05,6.13,0.48,real
208.0,1.4,0.01,0.12,real
138.3,38.02,26.04,1.85,real
207.4,12.07,11.61,0.87,real
199.3,5.54,4.21,0.37,real
72.4,136.55,40.4,2.92,real
131.0,155.29,36.8,2.59,real
111.9,159.54,38.56,2.7,real
183.5,25.52,19.85,1.4,real
144.5,153.07,35.69,2.49,real
129.5,158.26,37.36,2.6,real
116.6,161.59,37.72,2.75,real
150.5,31.98,23.3,1.76,real
216.7,1.48,0.0,0.13,real
122.0,158.0,37.62,2.65,real
22.2,87.28,40.67,3.02,real
213.3,1.62,0.0,0.06,real
197.2,14.41,14.43,1.07,real
214.1,0.9,0.01,0.1,real
147.1,149.92,35.89,2.47,real
44.3,115.74,41.79,3.1,real
67.0,60.26,34.41,2.54,real
63.9,73.33,37.09,2.68,real
214.5,1.62,0.0,0.04,real
117.9,157.76,38.44,2.5,real
191.7,12.05,12.42,0.85,real
215.1,1.22,0.0,0.08,real
79.4,142.92,39.98,2.89,real
21.3,98.66,41.18,3.02,real
141.6,152.36,36.42,2.53,real
201.9,3.13,2.84,0.14,real
150.4,150.8,35.99,2.56,real
208.1,1.94,0.84,0.12,real
138.2,145.66,36.58,2.55,real
199.3,0.94,0.96,0.15,real
61.7,131.34,40.94,2.96,real
124.7,160.7,37.41,2.61,real
201.3,3.39,3.28,0.31,real
36.9,107.61,41.88,3.03,real
30.4,88.65,40.56,2.97,real
87.2,150.96,40.15,2.83,real
27.9,102.52,40.85,3.03,real
196.0,4.27,4.44,0.38,real
195.1,3.22,3.11,0.26,real
49.9,121.34,41.13,2.98,real
181.7,26.92,19.89,1.39,real
156.2,15.48,15.71,1.17,real
38.4,104.65,41.83,2.94,real
205.3,1.2,0.02,0.05,real
207.1,1.23,0.03,0.1,real
198.7,3.16,0.96,0.2,real
212.5,1.19,0.0,0.05,real
207.4,1.38,0.0,0.07,real
214.4,1.53,0.0,0.08,real
119.2,42.7,28.22,2.02,real
200.3,10.81,10.2,0.75,real
42.2,111.82,42.07,3.02,real
132.4,155.15,36.8,2.56,real
41.0,111.21,41.48,3.03,real
94.7,152.36,39.25,2.86,real
198.3,1.39,0.75,0.15,real
98.8,46.7,30.09,2.21,real
137.8,42.46,27.09,1.88,real
216.5,0.52,0.0,0.06,real
39.2,101.08,41.43,2.96,real
116.6,156.62,37.39,2.63,real
203.2,4.14,4.69,0.35,real
41.5,114.75,41.56,2.94,real
67.9,52.8,34.41,2.55,real
43.2,111.23,41.26,3.0,real
39.3,105.54,41.23,2.99,real
109.9,158.66,38.09,2.68,real
203.5,1.33,0.01,0.12,real
169.6,7.8,9.04,0.72,real
112.1,160.28,37.37,2.61,real
210.2,1.26,0.0,0.04,real
211.9,1.4,0.08,0.04,real
47.7,74.6,38.02,2.79,real
207.5,2.31,0.18,0.11,real
152.7,149.31,36.13,2.52,real
167.5,27.26,21.05,1.53,real
147.7,151.34,35.72,2.48,real
104.4,155.4,38.72,2.7,real
24.8,78.51,38.27,2.8,real
134.2,157.34,36.77,2.57,real
195.8,4.76,4.97,0.44,real
134.0,156.72,37.25,2.58,real
110.5,50.37,30.3,2.16,real
151.7,150.0,35.32,2.46,real
-999.0,0.85,0.04,0.02,real
38.6,104.21,41.63,2.97,real
135.4,154.5,36.61,2.56,real
109.0,157.93,38.41,2.68,real
160.0,33.51,23.59,1.68,real
156.7,15.45,15.5,1.18,real
208.9,1.56,0.01,0.03,real
171.0,26.32,21.75,1.5,real
211.2,0.79,0.03,0.03,real
86.4,150.37,39.2,2.79,real
149.6,151.38,35.83,2.5,real
142.2,153.76,36.5,2.55,real
138.1,155.88,36.97,2.58,real
205.0,0.58,0.04,0.01,real
70.9,137.12,40.59,2.9,real
133.3,156.65,37.35,2.59,real
46.6,74.98,37.73,2.78,real
72.1,139.14,40.57,2.89,real
141.6,154.25,36.31,2.52,real
68.5,68.29,36.01,2.68,real
201.9,11.79,10.98,0.83,real
146.8,151.98,36.01,2.5,real
197.9,1.37,1.4,0.14,real
210.1,10.26,10.5,0.8,real
193.9,4.42,4.3,0.38,real
75.7,66.41,34.78,2.54,real
117.1,158.9,37.56,2.65,real
148.1,150.05,35.92,2.46,real
151.0,147.92,35.59,2.48,real
216.3,1.33,0.06,0.07,real
189.0,19.18,16.65,1.19,real
29.7,105.54,41.5,3.04,real
212.7,0.89,0.05,0.03,real
37.0,95.72,39.91,2.9,real
-999.0,96.79,41.17,3.02,real
156.7,32.16,23.35,1.63,real
-999.0,3.44,2.76,0.36,real
29.6,101.03,41.71,3.03,real
154.9,144.38,35.55,2.48,real
32.3,85.48,40.3,2.97,real
43.4,109.38,41.74,3.07,real
152.9,148.26,35.55,2.47,real
-999.0,8.23,8.33,0.67,real
191.0,5.2,6.56,0.54,real
205.3,0.95,0.09,0.01,real
205.2,2.71,1.92,0.21,real
116.5,44.73,28.75,2.07,real
27.9,96.3,41.69,3.04,real
63.5,132.14,40.35,2.9,real
122.9,157.53,38.19,2.52,real
202.5,1.88,1.01,0.16,real
200.0,1.98,0.81,0.1,real
208.8,1.45,0.38,0.08,real
105.5,157.69,38.74,2.73,real
169.9,25.06,19.7,1.41,real
190.1,4.48,5.03,0.41,real
37.2,102.68,42.13,3.08,real
127.1,159.81,37.37,2.65,real
43.1,114.82,41.91,3.05,real
151.8,151.7,35.46,2.47,real
220.4,1.29,0.0,0.1,real
191.2,14.58,14.37,1.05,real
197.1,4.27,3.67,0.34,real
210.7,1.95,0.03,0.07,real
215.7,1.55,0.0,0.08,real
212.9,1.69,0.5,0.15,real
148.0,149.97,35.73,2.51,real
194.2,2.95,2.78,0.29,real
118.5,158.25,38.1,2.69,real
204.5,1.52,0.0,0.06,real
46.5,110.3,41.51,3.06,real
39.6,80.45,39.02,2.83,real
132.7,45.73,27.62,1.94,real
21.0,106.11,42.06,2.99,real
123.0,40.91,27.65,1.99,real
220.4,1.5,0.02,0.08,real
103.2,153.64,38.69,2.74,real
213.8,1.28,0.12,0.13,real
27.8,83.61,40.31,2.96,real
33.3,104.08,41.02,3.02,real
225.0,1.07,0.0,0.07,real
151.4,148.09,35.83,2.44,real
40.9,110.63,41.72,3.04,real
108.1,53.48,31.11,2.23,real
32.0,98.84,41.61,3.08,real
207.7,0.9,0.01,0.07,real
202.4,16.37,13.9,1.04,real
34.9,102.43,41.46,3.06,real
226.4,2.08,0.02,0.05,real
27.4,93.74,40.76,2.99,real
69.6,138.02,41.04,2.87,real
204.3,2.61,1.11,0.12,real
26.1,98.33,41.98,3.09,real
195.2,1.79,1.37,0.14,real
151.1,149.54,35.75,2.51,real
153.4,147.42,35.4,2.49,real
213.1,1.45,0.0,0.09,real
209.5,1.76,0.04,0.03,real
87.6,54.56,32.28,2.37,real
177.7,9.34,10.57,0.82,real
129.7,159.44,36.83,2.6,real
208.4,2.62,0.03,0.11,real
197.8,3.94,3.45,0.34,real
211.6,1.29,0.0,0.08,real
47.7,115.22,41.19,2.94,real
194.6,13.34,12.78,1.51,real
200.9,4.4,4.43,0.35,real
58.3,129.68,41.37,2.97,real
30.9,90.8,40.73,2.96,real
23.5,92.8,41.46,3.03,real
103.0,156.76,39.2,2.74,real
26.2,91.53,42.33,3.08,real
208.4,1.61,0.0,0.01,real
39.3,106.21,41.2,3.04,real
196.4,2.41,1.61,0.21,real
45.3,117.0,41.63,2.98,real
206.5,1.61,0.01,0.09,real
167.7,29.17,21.58,1.52,real
229.0,1.38,0.01,0.04,real
206.7,1.26,0.01,0.12,real
46.4,117.17,41.58,3.01,real
126.4,158.77,37.08,2.6,real
153.7,147.96,35.63,2.49,real
209.8,3.44,2.38,0.25,real
-999.0,1.52,1.04,0.16,real
150.4,148.34,35.19,2.45,real
166.4,28.72,21.17,1.51,real
103.3,52.87,31.81,2.31,real
31.9,106.44,41.37,3.07,real
210.4,0.54,0.07,0.13,real
129.7,158.11,37.17,2.62,real
200.1,2.21,1.12,0.15,real
114.8,46.08,29.19,2.08,real
147.5,150.05,35.81,2.48,real
217.5,1.31,0.0,0.07,real
90.2,151.55,39.54,2.8,real
-999.0,87.67,40.18,2.85,real
147.2,154.63,35.63,2.48,real
96.0,139.17,40.82,2.92,real
215.3,14.43,12.87,0.94,real
205.0,1.86,0.47,0.13,real
113.7,159.27,38.39,2.69,real
198.9,5.23,6.01,0.49,real
203.9,9.41,9.7,0.66,real
60.7,62.97,35.54,2.58,real
214.1,1.18,0.0,0.09,real
114.8,42.71,28.22,2.06,real
200.5,2.17,1.02,0.15,real
-999.0,151.25,35.88,2.49,real
203.3,9.48,9.17,0.7,real
59.1,129.59,41.82,2.97,real
157.2,28.72,22.37,1.55,real
207.7,0.84,0.02,0.03,real
36.2,85.41,39.89,2.97,real
190.1,2.35,2.75,0.27,real
-999.0,113.61,41.85,3.07,real
109.5,158.61,38.21,2.7,real
41.9,109.11,40.87,2.96,real
213.8,1.64,0.02,0.06,real
38.8,100.23,40.77,2.97,real
214.2,1.3,0.05,0.09,real
208.2,10.57,9.17,0.69,real
76.6,142.55,40.15,2.87,real
40.0,106.06,42.32,3.02,real
29.5,106.14,41.75,3.04,real
136.0,155.75,36.54,2.54,real
187.6,19.63,16.92,1.25,real
150.7,149.58,35.78,2.37,real
188.5,8.82,9.94,0.75,real
200.0,1.43,0.93,0.2,real
205.3,3.42,3.19,0.26,real
122.5,156.37,36.95,2.6,real
186.4,9.21,10.35,0.82,real
28.5,103.21,41.76,3.08,real
86.6,147.61,39.74,2.86,real
110.9,52.11,31.17,2.25,real
200.4,11.69,12.0,0.86,real
142.8,154.73,35.9,2.53,real
55.8,59.1,34.43,2.58,real
208.2,1.4,0.0,0.06,real
153.0,150.47,35.83,2.48,real
197.9,5.2,4.83,0.39,real
126.6,158.56,36.95,2.63,real
152.1,149.45,35.51,2.47,real
55.5,121.52,41.61,2.99,real
61.7,70.16,36.17,2.58,real
118.5,157.11,37.93,2.67,real
28.6,99.54,41.93,3.06,real
37.0,72.33,40.43,2.92,real
93.8,55.97,31.48,2.29,real
204.3,4.29,3.52,0.32,real
32.4,86.56,41.83,3.06,real
148.6,151.84,36.16,2.53,real
107.5,45.66,30.12,2.13,real
88.1,49.49,30.59,2.27,real
201.1,9.78,10.09,0.74,real
70.1,64.43,34.95,2.58,real
39.8,104.32,41.45,3.01,real
117.8,159.62,38.31,2.68,real
150.8,147.57,35.71,2.48,real
145.3,151.05,35.92,2.5,real
165.4,15.42,15.95,1.22,real
33.4,93.52,40.61,2.98,real
41.8,107.4,41.81,3.05,real
197.9,1.48,0.83,0.16,real
61.6,75.77,36.81,2.68,real
81.0,56.12,33.12,2.41,real
34.6,82.69,39.31,2.88,real
37.6,40.05,31.29,2.5,real
190.0,8.09,8.7,0.71,real
31.2,84.5,39.8,2.96,real
40.1,109.97,41.82,3.05,real
141.1,154.09,36.49,2.54,real
209.1,0.95,0.02,0.1,real
30.4,102.14,41.5,2.97,real
154.1,148.26,35.43,2.45,real
150.1,148.77,35.27,2.46,real
30.1,91.95,40.93,3.03,real
130.7,156.97,37.44,2.59,real
121.8,149.5,37.59,2.62,real
129.0,156.72,37.22,2.62,real
160.2,30.75,22.93,1.66,real
218.7,0.95,0.01,0.04,real
63.3,133.46,41.25,2.92,real
35.5,87.54,40.16,2.92,real
166.0,28.07,21.62,1.57,real
202.6,6.16,6.75,0.52,real
74.7,50.41,32.12,2.37,real
193.5,2.34,1.17,0.18,real
199.7,1.46,0.47,0.15,real
200.6,7.25,7.59,0.64,real
117.9,45.36,28.27,2.02,real
203.9,0.79,0.05,0.03,real
-999.0,109.4,41.82,3.06,real
138.6,31.61,23.75,1.75,real
84.2,65.26,34.37,2.43,real
29.0,95.08,41.25,3.0,real
148.6,151.29,35.29,2.49,real
134.1,155.46,36.69,2.59,real
152.4,149.75,35.5,2.5,real
213.3,1.27,0.08,0.11,real
113.7,159.61,37.91,2.68,real
34.6,92.9,40.47,2.85,real
202.7,4.48,4.62,0.41,real
145.9,152.55,35.96,2.44,real
130.8,156.74,37.36,2.62,real
44.2,107.51,42.26,3.01,real
193.0,23.93,19.03,1.36,real
188.0,8.2,8.61,0.66,real
125.8,157.04,37.25,2.59,real
208.1,14.93,12.57,0.93,real
212.6,4.35,3.71,0.3,real
99.4,155.0,38.99,2.75,real
141.2,153.23,36.12,2.54,real
67.6,62.03,35.39,2.58,real
212.5,1.49,0.0,0.08,real
87.7,146.37,39.95,2.84,real
37.3,109.33,41.35,3.08,real
33.4,100.17,42.11,3.06,real
197.9,5.45,5.56,0.47,real
43.2,110.65,42.21,3.02,real
46.2,110.45,41.54,2.98,real
216.7,1.52,0.01,0.05,real
136.8,153.94,36.86,2.53,real
29.1,58.99,40.95,3.0,real
47.7,74.51,37.89,2.76,real
205.2,1.16,0.01,0.05,real
207.6,0.81,0.0,0.07,real
72.5,138.98,40.61,2.95,real
212.9,1.62,0.01,0.13,real
137.9,153.0,36.93,2.62,real
216.7,1.79,0.26,0.06,real
58.6,113.29,41.75,3.02,real
192.5,17.69,15.89,1.06,real
214.6,1.64,0.01,0.07,real
31.3,89.9,40.38,2.97,real
86.8,53.22,31.7,2.35,real
124.8,47.58,28.77,2.02,real
214.3,1.57,0.39,0.12,real
23.9,98.91,41.45,3.04,real
150.9,149.25,35.39,2.47,real
124.5,159.46,37.37,2.66,real
198.8,3.13,2.25,0.22,real
207.4,10.05,10.0,0.74,real
213.1,1.38,0.01,0.11,real
190.2,2.54,2.67,0.26,real
149.3,150.29,35.36,2.48,real
153.1,147.36,35.51,2.47,real
149.7,149.85,35.85,2.49,real
109.1,161.27,38.89,2.71,real
33.5,104.5,41.92,3.03,real
26.0,103.03,41.96,3.09,real
46.1,111.94,40.71,2.92,real
195.8,1.49,1.8,0.2,real
